Car_id,Date,Gender,Dealer_Name,Dealer_Region,Company,Model,Body Style,Color,Transmission,Engine,Annual Income,Price ($),Dealer_No ,Phone,
C_CND_013874,5/21/2023,Female,Star Enterprises Inc,Pasco,Dodge,Viper,SUV,Black,Manual,Overhead Camshaft,1230000,26001,99301-3882,8875501,
C_CND_005399,9/8/2022,Male,Progressive Shippers Cooperative Association No,Janesville,Chrysler,300M,SUV,Black,Auto,DoubleÂ Overhead Camshaft,1230000,26000,53546-9427,7501485,
C_CND_006569,10/1/2022,Male,Star Enterprises Inc,Pasco,Audi,A6,SUV,Pale White,Manual,Overhead Camshaft,1230000,24000,99301-3882,6566427,
C_CND_016661,8/13/2023,Male,Ryder Truck Rental and Leasing,Middletown,Oldsmobile,Aurora,Passenger,Red,Auto,DoubleÂ Overhead Camshaft,1230000,24000,06457-3834,6720050,
C_CND_013306,5/2/2023,Male,Capitol KIA,Middletown,Volvo,S40,Sedan,Red,Manual,Overhead Camshaft,1230000,22001,38701-8047,6726223,
C_CND_014918,6/17/2023,Male,Race Car Help,Austin,Porsche,Carrera Cabrio,Passenger,Black,Manual,Overhead Camshaft,1230000,22000,78758-7841,6688713,
C_CND_021858,11/27/2023,Male,Gartner Buick Hyundai Saab,Greenville,Dodge,Ram Wagon,Passenger,Black,Auto,DoubleÂ Overhead Camshaft,1230000,22000,38701-8047,7567312,
C_CND_016740,8/15/2023,Male,Capitol KIA,Greenville,Toyota,Land Cruiser,SUV,Black,Auto,DoubleÂ Overhead Camshaft,1230000,21001,38701-8047,8334663,
C_CND_016959,8/23/2023,Male,Diehl Motor CO Inc,Middletown,Volvo,S80,Sedan,Pale White,Manual,Overhead Camshaft,1230000,21001,06457-3834,8660295,
C_CND_006011,9/21/2022,Female,Buddy Storbeck's Diesel Service Inc,Middletown,Toyota,Land Cruiser,SUV,Black,Auto,DoubleÂ Overhead Camshaft,1230000,21000,06457-3834,7328610,
C_CND_012612,4/8/2023,Female,Scrivener Performance Engineering,Greenville,Mitsubishi,3000GT,Sedan,Pale White,Manual,Overhead Camshaft,1230000,21000,38701-8047,6526849,
C_CND_010592,12/31/2022,Male,Star Enterprises Inc,Pasco,Mitsubishi,3000GT,Sedan,Red,Manual,Overhead Camshaft,1230000,20000,99301-3882,6709320,
C_CND_018418,9/17/2023,Female,Ryder Truck Rental and Leasing,Middletown,Lincoln,Continental,Passenger,Pale White,Manual,Overhead Camshaft,1230000,20000,06457-3834,6322599,
C_CND_000471,2/14/2022,Male,Ryder Truck Rental and Leasing,Middletown,Ford,Windstar,Sedan,Pale White,Auto,DoubleÂ Overhead Camshaft,1230000,19000,06457-3834,8001428,
C_CND_017148,8/27/2023,Female,Buddy Storbeck's Diesel Service Inc,Middletown,Oldsmobile,Bravada,Hatchback,Red,Auto,DoubleÂ Overhead Camshaft,1230000,19000,06457-3834,8696309,
C_CND_004920,8/24/2022,Female,Rabun Used Car Sales,Scottsdale,Lincoln,Town car,Hatchback,Pale White,Auto,DoubleÂ Overhead Camshaft,1230000,18000,85257-3102,8165604,
C_CND_005553,9/12/2022,Male,Diehl Motor CO Inc,Middletown,Lincoln,Town car,Hatchback,Pale White,Auto,DoubleÂ Overhead Camshaft,1230000,18000,06457-3834,7676193,
C_CND_016293,7/25/2023,Male,Tri-State Mack Inc,Greenville,Mitsubishi,Diamante,Hatchback,Black,Auto,DoubleÂ Overhead Camshaft,1230000,18000,85257-3102,8897838,
C_CND_006401,9/26/2022,Male,Diehl Motor CO Inc,Middletown,Ford,Focus,Hatchback,Pale White,Manual,Overhead Camshaft,1230000,17001,06457-3834,6330416,
C_CND_012118,3/18/2023,Male,Pars Auto Sales,Greenville,Volkswagen,Golf,SUV,Pale White,Manual,Overhead Camshaft,1230000,17001,38701-8047,6014995,
C_CND_009442,12/7/2022,Male,Buddy Storbeck's Diesel Service Inc,Middletown,Acura,RL,SUV,Pale White,Manual,Overhead Camshaft,1230000,17000,06457-3834,6819537,
C_CND_021912,11/28/2023,Male,Rabun Used Car Sales,Scottsdale,Ford,Focus,Hardtop,Pale White,Manual,Overhead Camshaft,1230000,17000,85257-3102,6318802,
C_CND_019369,10/9/2023,Male,Race Car Help,Austin,Toyota,Corolla,Passenger,Red,Manual,Overhead Camshaft,1230000,14000,78758-7841,7663293,
C_CND_002531,5/18/2022,Male,Saab-Belle Dodge,Aurora,Saturn,LW,Hatchback,Pale White,Manual,Overhead Camshaft,1230000,13000,60504-7114,8945445,
C_CND_004796,8/21/2022,Male,Progressive Shippers Cooperative Association No,Pasco,Toyota,Sienna,Passenger,Black,Manual,Overhead Camshaft,1230000,12000,53546-9427,8659460,
C_CND_011072,1/30/2023,Male,Star Enterprises Inc,Pasco,Chevrolet,Metro,Passenger,Pale White,Auto,DoubleÂ Overhead Camshaft,1230000,12000,99301-3882,8227560,
C_CND_020546,11/7/2023,Male,Iceberg Rentals,Janesville,Lincoln,Continental,Passenger,Pale White,Manual,Overhead Camshaft,1229000,20900,53546-9427,7277994,
C_CND_009424,12/6/2022,Male,Star Enterprises Inc,Austin,Volkswagen,GTI,SUV,Pale White,Manual,Overhead Camshaft,1228000,28800,99301-3882,8676766,
C_CND_004970,8/25/2022,Male,Tri-State Mack Inc,Aurora,Lexus,LX470,SUV,Pale White,Auto,DoubleÂ Overhead Camshaft,1228000,15800,85257-3102,7388335,
C_CND_004767,8/21/2022,Male,Rabun Used Car Sales,Scottsdale,Volkswagen,Beetle,SUV,Red,Auto,DoubleÂ Overhead Camshaft,1226000,45601,85257-3102,8118221,
C_CND_008633,11/23/2022,Male,Capitol KIA,Greenville,Acura,TL,Hatchback,Red,Auto,DoubleÂ Overhead Camshaft,1226000,24601,38701-8047,8166264,
C_CND_016065,7/21/2023,Female,Race Car Help,Austin,Chrysler,Cirrus,Passenger,Pale White,Auto,DoubleÂ Overhead Camshaft,1226000,12600,78758-7841,6410585,
C_CND_015804,7/16/2023,Male,Race Car Help,Austin,Ford,Ranger,Hardtop,Black,Auto,DoubleÂ Overhead Camshaft,1225000,61500,78758-7841,8900546,
C_CND_004595,8/11/2022,Male,U-Haul CO,Greenville,Nissan,Maxima,Sedan,Pale White,Manual,Overhead Camshaft,1225000,54500,78758-7841,7466355,
C_CND_019669,10/17/2023,Female,Chrysler of Tri-Cities,Pasco,Subaru,Outback,SUV,Pale White,Manual,Overhead Camshaft,1225000,49501,99301-3882,6075108,
C_CND_009733,12/12/2022,Male,U-Haul CO,Austin,Buick,Park Avenue,Hatchback,Pale White,Manual,Overhead Camshaft,1225000,45501,78758-7841,6408689,
C_CND_005318,9/6/2022,Male,Rabun Used Car Sales,Janesville,Chrysler,Concorde,Hardtop,Pale White,Auto,DoubleÂ Overhead Camshaft,1225000,42500,85257-3102,6949391,
C_CND_023088,12/16/2023,Male,Diehl Motor CO Inc,Middletown,Mercury,Sable,Sedan,Red,Auto,DoubleÂ Overhead Camshaft,1225000,39501,06457-3834,8711397,
C_CND_021481,11/21/2023,Male,Rabun Used Car Sales,Pasco,Mercury,Sable,Sedan,Pale White,Auto,DoubleÂ Overhead Camshaft,1225000,39500,85257-3102,6676129,
C_CND_017131,8/27/2023,Male,Suburban Ford,Janesville,Oldsmobile,Bravada,Hatchback,Black,Manual,Overhead Camshaft,1225000,36501,53546-9427,7302796,
C_CND_018923,9/25/2023,Male,Tri-State Mack Inc,Scottsdale,Oldsmobile,Bravada,Hatchback,Black,Manual,Overhead Camshaft,1225000,36500,85257-3102,8814938,
C_CND_021567,11/24/2023,Male,Suburban Ford,Janesville,Acura,RL,SUV,Pale White,Manual,Overhead Camshaft,1225000,34501,53546-9427,7050541,
C_CND_005596,9/13/2022,Male,Iceberg Rentals,Janesville,Cadillac,Escalade,Sedan,Black,Manual,Overhead Camshaft,1225000,34500,53546-9427,8905385,
C_CND_006686,10/3/2022,Male,Suburban Ford,Janesville,Oldsmobile,Silhouette,Sedan,Pale White,Manual,Overhead Camshaft,1225000,34500,53546-9427,6321340,
C_CND_009987,12/17/2022,Male,Gartner Buick Hyundai Saab,Greenville,Oldsmobile,Silhouette,Sedan,Pale White,Manual,Overhead Camshaft,1225000,34500,38701-8047,6006584,
C_CND_004228,7/27/2022,Male,Buddy Storbeck's Diesel Service Inc,Middletown,Toyota,Camry,Hatchback,Red,Auto,DoubleÂ Overhead Camshaft,1225000,31501,06457-3834,8447854,
C_CND_023255,12/19/2023,Male,Capitol KIA,Greenville,Chevrolet,Metro,Passenger,Black,Auto,DoubleÂ Overhead Camshaft,1225000,31501,38701-8047,7132068,
C_CND_004838,8/23/2022,Male,Hatfield Volkswagen,Pasco,Chevrolet,Metro,Passenger,Black,Auto,DoubleÂ Overhead Camshaft,1225000,31500,99301-3882,8042655,
C_CND_000954,3/16/2022,Male,Chrysler Plymouth,Janesville,Cadillac,Eldorado,Passenger,Black,Manual,Overhead Camshaft,1225000,29500,53546-9427,8614375,
C_CND_008519,11/21/2022,Male,Buddy Storbeck's Diesel Service Inc,Middletown,Ford,Crown Victoria,Passenger,Red,Auto,DoubleÂ Overhead Camshaft,1225000,29500,06457-3834,7220724,
C_CND_023143,12/18/2023,Male,Gartner Buick Hyundai Saab,Greenville,Acura,TL,Hatchback,Black,Auto,DoubleÂ Overhead Camshaft,1225000,28500,38701-8047,6729843,
C_CND_023906,12/31/2023,Male,Pars Auto Sales,Middletown,Lexus,ES300,Hardtop,Pale White,Auto,DoubleÂ Overhead Camshaft,1225000,27500,38701-8047,7020564,
C_CND_011809,3/10/2023,Male,Star Enterprises Inc,Pasco,Mitsubishi,Eclipse,Hardtop,Black,Manual,Overhead Camshaft,1225000,25501,99301-3882,7539775,
C_CND_005967,9/20/2022,Male,Tri-State Mack Inc,Scottsdale,Mitsubishi,Diamante,Hatchback,Pale White,Manual,Overhead Camshaft,1225000,25500,85257-3102,7334409,
C_CND_010218,12/21/2022,Male,C & M Motors Inc,Middletown,Volkswagen,GTI,SUV,Pale White,Auto,DoubleÂ Overhead Camshaft,1225000,25500,60504-7114,6979288,
C_CND_016080,7/21/2023,Male,Gartner Buick Hyundai Saab,Greenville,Oldsmobile,Intrigue,SUV,Pale White,Manual,Overhead Camshaft,1225000,25500,38701-8047,8942933,
C_CND_014348,5/31/2023,Female,Classic Chevy,Scottsdale,Acura,RL,SUV,Black,Auto,DoubleÂ Overhead Camshaft,1225000,24500,85257-3102,6391824,
C_CND_022352,12/5/2023,Male,Enterprise Rent A Car,Aurora,Mitsubishi,3000GT,Sedan,Red,Manual,Overhead Camshaft,1225000,24500,60504-7114,6906024,
C_CND_009855,12/14/2022,Male,Saab-Belle Dodge,Aurora,Jeep,Wrangler,Hatchback,Pale White,Manual,Overhead Camshaft,1225000,23501,60504-7114,7401387,
C_CND_000237,1/21/2022,Male,U-Haul CO,Pasco,Dodge,Viper,SUV,Pale White,Auto,DoubleÂ Overhead Camshaft,1225000,23500,78758-7841,6972050,
C_CND_008089,11/14/2022,Male,Hatfield Volkswagen,Pasco,Dodge,Durango,SUV,Black,Auto,DoubleÂ Overhead Camshaft,1225000,19501,99301-3882,6980522,
C_CND_009452,12/7/2022,Male,Pitre Buick-Pontiac-Gmc of Scottsdale,Pasco,Pontiac,Grand Am,SUV,Pale White,Auto,DoubleÂ Overhead Camshaft,1225000,19501,99301-3882,8603949,
C_CND_011019,1/25/2023,Male,Star Enterprises Inc,Pasco,Nissan,Quest,SUV,Black,Manual,Overhead Camshaft,1225000,19501,99301-3882,7580019,
C_CND_003595,7/2/2022,Male,Suburban Ford,Janesville,Ford,Ranger,Hardtop,Black,Manual,Overhead Camshaft,1225000,18500,53546-9427,6019713,
C_CND_008053,11/13/2022,Male,Motor Vehicle Branch Office,Janesville,Nissan,Frontier,Hatchback,Pale White,Auto,DoubleÂ Overhead Camshaft,1225000,18500,78758-7841,6054095,
C_CND_008994,11/30/2022,Female,Saab-Belle Dodge,Aurora,Mercedes-B,M-Class,Hardtop,Black,Auto,DoubleÂ Overhead Camshaft,1225000,18500,60504-7114,8107572,
C_CND_013062,4/22/2023,Male,Star Enterprises Inc,Pasco,Mitsubishi,Diamante,Hatchback,Black,Auto,DoubleÂ Overhead Camshaft,1225000,18500,99301-3882,7228235,
C_CND_014914,6/17/2023,Male,Progressive Shippers Cooperative Association No,Janesville,Mercury,Grand Marquis,SUV,Pale White,Manual,Overhead Camshaft,1225000,16500,53546-9427,7500239,
C_CND_010495,12/27/2022,Male,Scrivener Performance Engineering,Greenville,Mercedes-B,E-Class,Sedan,Pale White,Auto,DoubleÂ Overhead Camshaft,1225000,15500,38701-8047,7887020,
C_CND_015462,7/3/2023,Male,Iceberg Rentals,Janesville,Audi,A6,SUV,Black,Manual,Overhead Camshaft,1225000,15500,53546-9427,6032205,
C_CND_022656,12/9/2023,Male,Ryder Truck Rental and Leasing,Scottsdale,Audi,A6,SUV,Black,Manual,Overhead Camshaft,1225000,15500,06457-3834,8919497,
C_CND_012207,3/22/2023,Male,Nebo Chevrolet,Middletown,Chevrolet,Impala,Hatchback,Pale White,Manual,Overhead Camshaft,1225000,14500,06457-3834,8901698,
C_CND_023059,12/15/2023,Male,Scrivener Performance Engineering,Greenville,Chevrolet,Metro,Passenger,Pale White,Manual,Overhead Camshaft,1225000,13500,38701-8047,8501219,
C_CND_017236,8/29/2023,Male,Pars Auto Sales,Greenville,Mitsubishi,Diamante,Hatchback,Pale White,Manual,Overhead Camshaft,1225000,12501,38701-8047,7672598,
C_CND_002555,5/21/2022,Male,Star Enterprises Inc,Pasco,BMW,328i,Sedan,Black,Auto,DoubleÂ Overhead Camshaft,1224000,41400,99301-3882,7165252,
C_CND_016641,8/12/2023,Male,Enterprise Rent A Car,Aurora,Audi,A6,SUV,Pale White,Manual,Overhead Camshaft,1224000,13400,60504-7114,6808276,
C_CND_009982,12/17/2022,Male,Chrysler Plymouth,Janesville,Audi,A6,SUV,Pale White,Manual,Overhead Camshaft,1223500,13350,53546-9427,6645924,
C_CND_005793,9/17/2022,Male,Pitre Buick-Pontiac-Gmc of Scottsdale,Pasco,Chevrolet,Cavalier,SUV,Pale White,Manual,Overhead Camshaft,1223000,20300,99301-3882,7370613,
C_CND_010891,1/21/2023,Male,Progressive Shippers Cooperative Association No,Janesville,Chevrolet,Prizm,Hatchback,Black,Manual,Overhead Camshaft,1222500,25251,53546-9427,8981609,
C_CND_006018,9/21/2022,Male,Diehl Motor CO Inc,Middletown,Chevrolet,Prizm,Hatchback,Pale White,Auto,DoubleÂ Overhead Camshaft,1222500,25250,06457-3834,7304990,
C_CND_010134,12/20/2022,Male,Star Enterprises Inc,Pasco,Mitsubishi,Diamante,Hatchback,Black,Manual,Overhead Camshaft,1222500,22251,99301-3882,6799033,
C_CND_013166,4/25/2023,Male,New Castle Ford Lincoln Mercury,Aurora,Pontiac,Grand Prix,Passenger,Pale White,Auto,DoubleÂ Overhead Camshaft,1222000,42200,60504-7114,7426256,
C_CND_001848,4/18/2022,Male,Saab-Belle Dodge,Aurora,Mercedes-B,SLK230,Hatchback,Black,Auto,DoubleÂ Overhead Camshaft,1222000,33200,60504-7114,7813641,
C_CND_021121,11/15/2023,Male,Pars Auto Sales,Greenville,Pontiac,Grand Am,SUV,Pale White,Auto,DoubleÂ Overhead Camshaft,1222000,31200,38701-8047,8649123,
C_CND_011374,2/16/2023,Male,Rabun Used Car Sales,Scottsdale,Dodge,Dakota,Sedan,Pale White,Auto,DoubleÂ Overhead Camshaft,1222000,21200,85257-3102,8344382,
C_CND_004982,8/27/2022,Male,Tri-State Mack Inc,Scottsdale,Pontiac,Grand Prix,Passenger,Red,Auto,DoubleÂ Overhead Camshaft,1221000,69100,85257-3102,7041023,
C_CND_001389,4/4/2022,Male,Gartner Buick Hyundai Saab,Greenville,Chrysler,Sebring Coupe,Sedan,Pale White,Manual,Overhead Camshaft,1221000,26100,38701-8047,6061891,
C_CND_019450,10/13/2023,Female,Ryder Truck Rental and Leasing,Middletown,Mitsubishi,Diamante,Hatchback,Black,Auto,DoubleÂ Overhead Camshaft,1221000,18101,06457-3834,8827556,
C_CND_022835,12/11/2023,Male,Gartner Buick Hyundai Saab,Janesville,Oldsmobile,Silhouette,Sedan,Pale White,Manual,Overhead Camshaft,1221000,14100,38701-8047,8630197,
C_CND_001062,3/20/2022,Male,Iceberg Rentals,Janesville,Ford,F-Series,Passenger,Red,Manual,Overhead Camshaft,1220500,13050,53546-9427,8740107,
C_CND_006250,9/24/2022,Male,Ryder Truck Rental and Leasing,Pasco,Cadillac,Catera,Hatchback,Pale White,Auto,DoubleÂ Overhead Camshaft,1220000,75000,06457-3834,8967431,
C_CND_022116,12/2/2023,Male,Saab-Belle Dodge,Aurora,Oldsmobile,Aurora,Passenger,Red,Manual,Overhead Camshaft,1220000,71001,60504-7114,8844140,
C_CND_009762,12/12/2022,Male,U-Haul CO,Austin,Lexus,LS400,Sedan,Black,Manual,Overhead Camshaft,1220000,69001,78758-7841,8835566,
C_CND_020111,10/31/2023,Male,Suburban Ford,Janesville,BMW,528i,SUV,Pale White,Auto,DoubleÂ Overhead Camshaft,1220000,62000,53546-9427,6496790,
C_CND_022842,12/11/2023,Male,Pars Auto Sales,Janesville,Oldsmobile,Cutlass,Sedan,Pale White,Auto,DoubleÂ Overhead Camshaft,1220000,46000,38701-8047,7776419,
C_CND_009636,12/11/2022,Male,Race Car Help,Aurora,Cadillac,Seville,Hardtop,Black,Manual,Overhead Camshaft,1220000,44001,78758-7841,6111732,
C_CND_021139,11/16/2023,Female,Rabun Used Car Sales,Janesville,Mitsubishi,Montero Sport,SUV,Black,Manual,Overhead Camshaft,1220000,42000,85257-3102,6825893,
C_CND_007377,10/31/2022,Male,Star Enterprises Inc,Pasco,Mercury,Sable,Sedan,Red,Auto,DoubleÂ Overhead Camshaft,1220000,39000,99301-3882,6295058,
C_CND_015097,6/21/2023,Female,Enterprise Rent A Car,Aurora,Volvo,S40,Sedan,Black,Manual,Overhead Camshaft,1220000,36001,60504-7114,8278485,
C_CND_015855,7/16/2023,Female,Ryder Truck Rental and Leasing,Scottsdale,Saab,3-Sep,Sedan,Black,Auto,DoubleÂ Overhead Camshaft,1220000,31001,06457-3834,7301398,
C_CND_017171,8/27/2023,Male,Saab-Belle Dodge,Aurora,Nissan,Maxima,Sedan,Pale White,Manual,Overhead Camshaft,1220000,29001,60504-7114,8696611,
C_CND_000616,2/27/2022,Male,Progressive Shippers Cooperative Association No,Janesville,Acura,TL,Hatchback,Black,Auto,DoubleÂ Overhead Camshaft,1220000,28000,53546-9427,8978357,
C_CND_017106,8/26/2023,Male,Tri-State Mack Inc,Scottsdale,Cadillac,Escalade,Sedan,Black,Auto,DoubleÂ Overhead Camshaft,1220000,28000,85257-3102,7049957,
C_CND_009378,12/6/2022,Male,Capitol KIA,Greenville,Toyota,RAV4,Hatchback,Pale White,Auto,DoubleÂ Overhead Camshaft,1220000,27000,38701-8047,8609014,
C_CND_001891,4/19/2022,Male,Suburban Ford,Janesville,Hyundai,Elantra,Sedan,Pale White,Manual,Overhead Camshaft,1220000,26000,53546-9427,8232094,
C_CND_003916,7/12/2022,Female,New Castle Ford Lincoln Mercury,Aurora,Saab,3-Sep,Sedan,Black,Auto,DoubleÂ Overhead Camshaft,1220000,26000,60504-7114,6352262,
C_CND_012727,4/12/2023,Male,Enterprise Rent A Car,Aurora,Chrysler,300M,SUV,Black,Auto,DoubleÂ Overhead Camshaft,1220000,26000,60504-7114,6123593,
C_CND_023453,12/24/2023,Female,Clay Johnson Auto Sales,Austin,Lincoln,Town car,Hatchback,Black,Auto,DoubleÂ Overhead Camshaft,1220000,26000,78758-7841,7050384,
C_CND_000119,1/9/2022,Female,Scrivener Performance Engineering,Greenville,Mercedes-B,M-Class,Hatchback,Pale White,Manual,Overhead Camshaft,1220000,25000,38701-8047,8486170,
C_CND_013844,5/19/2023,Male,Tri-State Mack Inc,Pasco,Volvo,S40,Sedan,Red,Manual,Overhead Camshaft,1220000,22001,85257-3102,8638377,
C_CND_016726,8/14/2023,Male,Scrivener Performance Engineering,Aurora,Dodge,Ram Wagon,Passenger,Black,Auto,DoubleÂ Overhead Camshaft,1220000,22001,38701-8047,7657286,
C_CND_011288,2/9/2023,Female,Buddy Storbeck's Diesel Service Inc,Middletown,Dodge,Durango,SUV,Red,Auto,DoubleÂ Overhead Camshaft,1220000,22000,06457-3834,6852640,
C_CND_019733,10/20/2023,Male,Race Car Help,Janesville,Cadillac,DeVille,SUV,Pale White,Auto,DoubleÂ Overhead Camshaft,1220000,22000,78758-7841,8212328,
C_CND_013803,5/19/2023,Male,Rabun Used Car Sales,Scottsdale,Chevrolet,Monte Carlo,Hatchback,Red,Auto,DoubleÂ Overhead Camshaft,1220000,21001,85257-3102,6145650,
C_CND_021774,11/26/2023,Male,Pitre Buick-Pontiac-Gmc of Scottsdale,Pasco,Chevrolet,Cavalier,SUV,Pale White,Manual,Overhead Camshaft,1220000,20000,99301-3882,7250238,
C_CND_011736,3/8/2023,Male,Motor Vehicle Branch Office,Austin,Buick,Regal,Passenger,Black,Auto,DoubleÂ Overhead Camshaft,1220000,19001,78758-7841,8428634,
C_CND_020179,11/3/2023,Male,Race Car Help,Austin,Subaru,Outback,SUV,Pale White,Auto,DoubleÂ Overhead Camshaft,1220000,19001,78758-7841,7457481,
C_CND_009046,12/1/2022,Male,Nebo Chevrolet,Middletown,Nissan,Frontier,Hatchback,Pale White,Auto,DoubleÂ Overhead Camshaft,1220000,18001,06457-3834,7394868,
C_CND_006878,10/12/2022,Male,Scrivener Performance Engineering,Greenville,Chrysler,Concorde,Hatchback,Black,Manual,Overhead Camshaft,1220000,18000,38701-8047,6382175,
C_CND_008122,11/14/2022,Male,Scrivener Performance Engineering,Greenville,Saturn,LW,Hatchback,Pale White,Auto,DoubleÂ Overhead Camshaft,1220000,18000,38701-8047,6462256,
C_CND_010565,12/29/2022,Male,Saab-Belle Dodge,Greenville,Nissan,Frontier,Hatchback,Pale White,Auto,DoubleÂ Overhead Camshaft,1220000,18000,60504-7114,8331753,
C_CND_020812,11/11/2023,Male,Classic Chevy,Scottsdale,Lincoln,Continental,Passenger,Black,Manual,Overhead Camshaft,1220000,18000,85257-3102,8041937,
C_CND_018917,9/25/2023,Male,Race Car Help,Austin,Volvo,S40,Sedan,Black,Auto,DoubleÂ Overhead Camshaft,1220000,17000,78758-7841,8611269,
C_CND_022726,12/10/2023,Female,Rabun Used Car Sales,Scottsdale,Oldsmobile,Alero,Hardtop,Black,Manual,Overhead Camshaft,1220000,17000,85257-3102,6861111,
C_CND_008007,11/13/2022,Male,Capitol KIA,Greenville,Infiniti,I30,Hardtop,Pale White,Manual,Overhead Camshaft,1220000,16001,38701-8047,7822603,
C_CND_002691,5/26/2022,Male,Suburban Ford,Janesville,Chrysler,LHS,Hatchback,Red,Auto,DoubleÂ Overhead Camshaft,1220000,16000,53546-9427,7083727,
C_CND_001100,3/21/2022,Male,Progressive Shippers Cooperative Association No,Janesville,Oldsmobile,Silhouette,Sedan,Pale White,Manual,Overhead Camshaft,1220000,14000,53546-9427,8222537,
C_CND_008028,11/13/2022,Female,Classic Chevy,Scottsdale,Jeep,Cherokee,Sedan,Red,Auto,DoubleÂ Overhead Camshaft,1220000,14000,85257-3102,8336367,
C_CND_016541,8/8/2023,Male,McKinney Dodge Chrysler Jeep,Scottsdale,Acura,TL,Hatchback,Pale White,Manual,Overhead Camshaft,1220000,14000,85257-3102,7050842,
C_CND_015784,7/14/2023,Male,Progressive Shippers Cooperative Association No,Austin,Lexus,GS400,Hatchback,Black,Auto,DoubleÂ Overhead Camshaft,1220000,12001,53546-9427,8733857,
C_CND_018823,9/24/2023,Male,New Castle Ford Lincoln Mercury,Austin,Chrysler,Concorde,SUV,Pale White,Auto,DoubleÂ Overhead Camshaft,1218500,42850,60504-7114,8565097,
C_CND_004301,8/2/2022,Male,New Castle Ford Lincoln Mercury,Aurora,Ford,Explorer,Hatchback,Pale White,Auto,DoubleÂ Overhead Camshaft,1218000,42800,60504-7114,7109882,
C_CND_016581,8/9/2023,Male,Progressive Shippers Cooperative Association No,Janesville,Ford,Explorer,Hatchback,Black,Auto,DoubleÂ Overhead Camshaft,1218000,22800,53546-9427,7498960,
C_CND_018061,9/10/2023,Male,Ryder Truck Rental and Leasing,Middletown,Acura,TL,Hatchback,Red,Auto,DoubleÂ Overhead Camshaft,1217500,29751,06457-3834,6370935,
C_CND_004842,8/23/2022,Female,Nebo Chevrolet,Middletown,BMW,323i,Hatchback,Red,Auto,DoubleÂ Overhead Camshaft,1217500,19750,06457-3834,6971742,
